place_num,age_10,age_20,age_30,age_40,age_50,age_60,gender_male,gender_female,mbti_is,mbti_in,mbti_es,mbti_en,restaurant_korea,restaurant_west,restaurant_china,restaurant_japan,restaurant_fast,restaurant_bunsik,cafe_cafe,cafe_dessert,cafe_bakery,leisure_gallery,leisure_craft,leisure_popup,leisure_theater,leisure_book,leisure_department,walking_park,walking_market,walking_street
865650953,0.6253,0.8356999999999999,0.8833,0.8822,0.5720000000000001,0.25,0.44,0.56,0.1,0.6,0.2,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1910566285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.05,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1264091478,0.6708,0.675,0.6644,0.8769,0.529,0.3824,0.41,0.59,0.1,0.65,0.05,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1791530852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.55,0.1,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1118940693,0.25,0.8556,0.8702,0.8793000000000001,0.6528,0.25,0.44,0.56,0.1,0.65,0.05,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1107438794,0.25,0.9606,0.861,0.7342,0.5205,0.25,0.38,0.62,0.21052631578947367,0.42105263157894735,0.15789473684210525,0.21052631578947367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1456215364,0.25,0.8884000000000001,0.8525,0.7837000000000001,0.5772999999999999,0.25,0.49,0.51,0.0,0.85,0.05,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1055420558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.5263157894736842,0.10526315789473684,0.2631578947368421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1111648332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.1,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37446016,0.25,0.7905,0.8309000000000001,0.8952,0.764,0.25,0.48,0.52,0.0,0.6,0.15,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1488352578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,0.35,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31004019,0.6371,0.9234,0.9259000000000001,0.8556,0.6347,0.4313,0.43,0.57,0.25,0.5,0.1,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1797489748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.8,0.0,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35575875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.65,0.15,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18850198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37093078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.55,0.15,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1570607237,0.09960000000000001,0.29469999999999996,0.25379999999999997,0.23829999999999998,0.16920000000000002,0.0508,0.38,0.62,0.0,0.7,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11724463,0.207,0.6029,0.7067,0.7594,0.8084,0.6907,0.48,0.52,0.05,0.95,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20897027,0.3503,0.4567,0.48200000000000004,0.4775,0.36869999999999997,0.2188,0.46,0.54,0.05,0.9,0.05,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18485132,0.1176,0.4706,0.4146,0.33909999999999996,0.20190000000000002,0.1176,0.48,0.52,0.05,0.6,0.05,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1150149691,0.4106,0.735,0.8294,0.8534999999999999,0.6164000000000001,0.4205,0.46,0.54,0.2,0.55,0.25,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37072845,0.43689999999999996,0.4833,0.4143,0.3701,0.2354,0.1176,0.43,0.57,0.3,0.5,0.05,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1099524893,0.3461,0.488,0.4285,0.32899999999999996,0.2141,0.1176,0.39,0.61,0.05,0.9,0.05,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38337730,0.1142,0.153,0.2348,0.3397,0.203,0.0983,0.42,0.58,0.05,0.55,0.25,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1140676135,0.8891,0.9862000000000001,0.8147,0.7798999999999999,0.4924,0.25,0.42,0.58,0.1,0.6,0.05,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37837245,0.25,0.8676999999999999,0.9131,0.8428,0.5871,0.25,0.44,0.56,0.1,0.5,0.25,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33077999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.75,0.15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18576718,0.4036,0.7692,0.8678,0.9564,0.8387,0.6551,0.46,0.54,0.0,0.75,0.15,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1458630035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.6,0.15,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1846720592,0.2702,0.7306999999999999,0.7003,0.8361,0.6938,0.1668,0.42,0.58,0.3,0.6,0.05,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18843544,0.37310000000000004,0.8915000000000001,0.9609000000000001,0.9093000000000001,0.5876,0.4717,0.5,0.5,0.1,0.7,0.15,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
217958891,0.2213,0.36310000000000003,0.4643,0.5022,0.3293,0.2626,0.4,0.6,0.3125,0.4375,0.0625,0.1875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31009886,0.6890000000000001,0.9617,0.9326000000000001,0.8868,0.6714,0.4677,0.42,0.58,0.15,0.7,0.1,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1918632122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.45,0.1,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36139353,0.5014,0.8801000000000001,0.9434,0.9323,0.784,0.6457999999999999,0.45,0.55,0.05,0.7,0.25,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1263845759,0.6655,0.9283,0.8436,0.8542000000000001,0.5889,0.25,0.44,0.56,0.05263157894736842,0.5789473684210527,0.10526315789473684,0.2631578947368421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1522789745,0.25,0.8452,0.8478,0.8812000000000001,0.4495,0.25,0.48,0.52,0.05,0.5,0.25,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1775159542,0.3935,0.7835,0.9092,0.9567,0.7846,0.6586,0.4,0.6,0.25,0.4,0.1,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20601502,0.25,0.7626999999999999,0.8797,0.9606,0.7094,0.5239,0.44,0.56,0.21052631578947367,0.5789473684210527,0.05263157894736842,0.15789473684210525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18443093,0.4152,0.9166,0.9492,0.8482999999999999,0.6369,0.4986,0.42,0.58,0.1,0.55,0.2,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33305902,0.4635,0.8331000000000001,0.9122,0.8908,0.7395,0.6744,0.41,0.59,0.25,0.65,0.05,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20403490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.5,0.15,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11711987,0.30079999999999996,0.7572,0.7707999999999999,0.7238,0.3265,0.1142,0.47,0.53,0.05,0.65,0.1,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1171714242,0.25,0.7909,0.8567,0.898,0.7816,0.25,0.4,0.6,0.2,0.5,0.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37997290,0.6187,0.8509,0.9024,0.9086,0.674,0.5006,0.49,0.51,0.15,0.5,0.05,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36605105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.05,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1880480084,0.25,0.7781999999999999,0.8942,0.9306,0.7011,0.25,0.46,0.54,0.05,0.7,0.15,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37997430,0.25,0.8087000000000001,0.8443999999999999,0.8184,0.6729,0.25,0.49,0.51,0.2,0.65,0.05,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1562240449,0.25,0.8513,0.8601000000000001,0.81,0.25,0.25,0.45,0.55,0.1,0.8,0.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37797384,0.716,0.9048999999999999,0.8367,0.8318000000000001,0.6923,0.25,0.43,0.57,0.1,0.4,0.35,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37541283,0.7545999999999999,0.9035,0.8389,0.8053,0.536,0.25,0.42,0.58,0.15,0.6,0.2,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34098856,0.2279,0.32659999999999995,0.3979,0.47659999999999997,0.3789,0.3122,0.41,0.59,0.1,0.45,0.3,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1798273439,0.6131,0.6168,0.5690999999999999,0.8942,0.5105,0.138,0.41,0.59,0.05,0.8,0.15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1735366220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
892114684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.25,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19882424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.65,0.05,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1411505334,0.25,0.8987,0.8205,0.754,0.25,0.25,0.44,0.56,0.15,0.65,0.05,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1266767839,0.25,0.8637,0.8928,0.8144,0.5317000000000001,0.25,0.43,0.57,0.05,0.8,0.1,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1449167295,0.25,0.9961,0.7634000000000001,0.6261,0.25,0.25,0.45,0.55,0.25,0.5,0.2,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1212217386,0.25,0.9154000000000001,0.8437,0.7403,0.6015,0.25,0.43,0.57,0.35,0.55,0.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18428930,0.25,0.7406999999999999,0.8409,0.9804,0.8449,0.6883,0.41,0.59,0.1,0.45,0.35,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1112774603,0.4972,0.8538,0.8491,0.9057,0.7123,0.5139,0.41,0.59,0.15,0.7,0.15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1277782141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.55,0.1,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1024449195,0.25,0.8865999999999999,0.8795999999999999,0.7706999999999999,0.25,0.25,0.44,0.56,0.1,0.75,0.1,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1683809212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.65,0.1,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36534030,0.6334000000000001,0.441,0.4747,0.9254000000000001,0.6045,0.2818,0.43,0.57,0.2,0.6,0.15,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11727805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.55,0.1,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1562202958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.15,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1900782871,0.25,0.7322,0.8133,0.8931999999999999,0.25,0.25,0.47,0.53,0.05,0.75,0.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1827076908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1341330670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.75,0.05,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20847271,0.25,0.9617,0.8603000000000001,0.6973,0.4865,0.25,0.48,0.52,0.2,0.55,0.15,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1377185633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1717479532,0.3103,0.4772,0.6423000000000001,0.8253,0.5735,0.5041,0.45,0.55,0.3,0.45,0.1,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1198254066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.25,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1294207909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37293791,0.7456,0.9621999999999999,0.867,0.7037,0.4628,0.25,0.36,0.64,0.05,0.7,0.1,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1976229738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,0.2,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1652816933,0.25,0.8844,0.8534,0.7709999999999999,0.4966,0.25,0.44,0.56,0.0,0.5,0.15,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20627465,0.5243,0.9849,0.9323,0.7662,0.5374,0.4678,0.47,0.53,0.0,0.75,0.2,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1556969875,0.3417,0.4706,0.377,0.3398,0.17629999999999998,0.1176,0.38,0.62,0.05,0.7,0.2,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1373485168,0.9126000000000001,0.9773999999999999,0.731,0.25,0.25,0.25,0.39,0.61,0.15,0.45,0.15,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18472631,0.25,0.7282,0.7071999999999999,0.8901,0.25,0.25,0.42,0.58,0.0,0.9333333333333333,0.0,0.06666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1402880616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.2,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1767334594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.6,0.25,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1197157398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.55,0.1,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1614015002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.6,0.15,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1948261613,0.9262999999999999,0.9829000000000001,0.7342,0.6265999999999999,0.3429,0.25,0.41,0.59,0.3,0.55,0.1,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1338699830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.15,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1086127727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.25,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
810696710,0.25,0.8756,0.8652,0.8339,0.6154,0.25,0.43,0.57,0.05,0.55,0.3,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1582474051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.0,0.08333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1425334929,0.8229000000000001,0.9609000000000001,0.7876000000000001,0.7883,0.6187,0.25,0.48,0.52,0.1,0.65,0.2,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36480598,0.25,0.9002,0.25,0.7283,0.25,0.25,0.41,0.59,0.2631578947368421,0.631578947368421,0.05263157894736842,0.05263157894736842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1608061003,0.25,0.9146,0.8292,0.7881,0.25,0.25,0.44,0.56,0.05,0.8,0.05,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1936003509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.75,0.05,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34308771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.47368421052631576,0.0,0.3684210526315789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36797355,0.865,0.9911,0.7702,0.5799,0.3566,0.25,0.38,0.62,0.1,0.55,0.1,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1658851837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.15,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37997357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.55,0.1,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1551083866,0.3931,0.5347999999999999,0.5367000000000001,0.8048000000000001,0.4727,0.15689999999999998,0.46,0.54,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.06666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1647403559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35562779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,0.15,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1363203289,0.25,0.9137000000000001,0.8212,0.6426000000000001,0.25,0.25,0.43,0.57,0.1,0.65,0.25,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1856644113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.4,0.1,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1170046203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.1,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34761952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1193207426,0.672,0.4982,0.4509,0.9208,0.5325,0.305,0.42,0.58,0.05,0.55,0.15,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1137251113,0.25,0.8220000000000001,0.8648,0.8534999999999999,0.6127,0.25,0.43,0.57,0.05263157894736842,0.5263157894736842,0.15789473684210525,0.2631578947368421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36139538,0.7476999999999999,0.9136,0.8626,0.8264,0.5218,0.25,0.44,0.56,0.05,0.65,0.15,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1777968951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.6153846153846154,0.15384615384615385,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36321393,0.25,0.8943000000000001,0.8618000000000001,0.7582,0.5924,0.25,0.46,0.54,0.25,0.5,0.2,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1733430841,0.25,0.9229999999999999,0.8565999999999999,0.7568,0.4475,0.25,0.49,0.51,0.15,0.6,0.2,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37437787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.85,0.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36004161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.55,0.1,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47948017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.5294117647058824,0.23529411764705882,0.11764705882352941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1285214320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.45,0.15,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13227514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.75,0.1,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38729095,0.25,0.9320999999999999,0.6957,0.6443000000000001,0.25,0.25,0.4,0.6,0.2631578947368421,0.3684210526315789,0.15789473684210525,0.21052631578947367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1627399744,0.25,0.8519,0.7303000000000001,0.5971,0.9979,0.25,0.37,0.63,0.1,0.65,0.1,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34550621,0.8721,0.508,0.15460000000000002,0.9042,0.6436,0.33899999999999997,0.43,0.57,0.25,0.55,0.1,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35150671,0.25,0.9891,0.6242,0.5594,0.25,0.25,0.47,0.53,0.23529411764705882,0.4117647058823529,0.0,0.35294117647058826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20332382,0.25,0.9664,0.7922,0.6652,0.25,0.25,0.43,0.57,0.0,0.7,0.25,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11481573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.55,0.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133581029,0.25,0.9640000000000001,0.8506,0.6754000000000001,0.5318999999999999,0.25,0.39,0.61,0.05,0.65,0.25,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1723859039,0.25,0.9275,0.8356999999999999,0.7401000000000001,0.25,0.25,0.41,0.59,0.15,0.8,0.0,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78220832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.1,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1908265192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11761162,0.25,0.7656000000000001,0.7893000000000001,0.7929,0.25,0.25,0.43,0.57,0.21052631578947367,0.3157894736842105,0.3684210526315789,0.10526315789473684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1677957420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.7,0.05,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1564260061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.09090909090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38633045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.7,0.05,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20866567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.47368421052631576,0.15789473684210525,0.10526315789473684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36084661,0.25,0.6981999999999999,0.7473000000000001,0.9429000000000001,0.7639,0.25,0.41,0.59,0.2,0.6,0.1,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1341710817,0.25,0.8792,0.8934000000000001,0.25,0.25,0.25,0.39,0.61,0.15,0.65,0.15,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21593058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.55,0.15,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1476550832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.4,0.13333333333333333,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35623560,0.9120999999999999,0.8658,0.7351000000000001,0.8215,0.608,0.25,0.44,0.56,0.05,0.7,0.1,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1974411190,0.25,0.6072,0.8049,0.9884000000000001,0.8477,0.7001999999999999,0.4,0.6,0.05,0.55,0.35,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35125080,0.25,0.9615,0.7775,0.6761,0.5598,0.25,0.42,0.58,0.2,0.3,0.25,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1860142348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.35,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1225608780,0.25,0.9442,0.8218000000000001,0.6766,0.25,0.25,0.39,0.61,0.0,0.7,0.25,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1706422325,0.25,0.9116,0.8291,0.8004000000000001,0.6372,0.25,0.45,0.55,0.1,0.55,0.15,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
